year,month,lat,lng,probability
5,4,36,19,0.00173
5,4,36,20,0.00044
5,4,36,21,0.00330
5,4,36,22,0.00083
5,4,36,23,0.00149
5,4,36,24,0.00156
5,4,36,25,0.00167
5,4,36,26,0.00141
5,4,36,27,0.00129
5,4,36,28,0.00053
5,4,36,30,0.00136
5,4,36,31,0.00095
5,4,36,34,0.01397
5,4,36,35,0.00592
5,4,36,355,0.00078
5,4,36,356,0.00082
5,4,36,357,0.00125
5,4,36,358,0.00280
5,4,36,359,0.00397
5,4,37,0,0.00328
5,4,37,1,0.00470
5,4,37,2,0.00305
5,4,37,3,0.00221
5,4,37,4,0.00404
5,4,37,5,0.00366
5,4,37,6,0.00421
5,4,37,7,0.00212
5,4,37,8,0.00270
5,4,37,9,0.00394
5,4,37,10,0.00367
5,4,37,11,0.00245
5,4,37,12,0.00087
5,4,37,15,0.00035
5,4,37,16,0.00154
5,4,37,17,0.00175
5,4,37,18,0.00391
5,4,37,19,0.00330
5,4,37,20,0.00293
5,4,37,21,0.00036
5,4,37,23,0.00093
5,4,37,24,0.00091
5,4,37,25,0.00143
5,4,37,26,0.00058
5,4,37,359,0.00104
5,4,38,0,0.00106
5,4,38,1,0.00160
5,4,38,2,0.00229
5,4,38,3,0.00223
5,4,38,4,0.00255
5,4,38,5,0.00460
5,4,38,6,0.00848
5,4,38,7,0.00442
5,4,38,8,0.00389
5,4,38,9,0.00462
5,4,38,10,0.00082
5,4,38,11,0.00154
5,4,38,12,0.00229
5,4,38,13,0.00161
5,4,38,14,0.00351
5,4,38,15,0.00317
5,4,38,16,0.00046
5,4,38,17,0.00298
5,4,38,18,0.00108
5,4,38,19,0.00177
5,4,38,20,0.00064
5,4,38,21,0.00217
5,4,38,24,0.00098
5,4,38,25,0.00102
5,4,38,26,0.00028
5,4,39,0,0.00099
5,4,39,1,0.00233
5,4,39,2,0.00060
5,4,39,3,0.00063
5,4,39,4,0.00146
5,4,39,5,0.00699
5,4,39,6,0.00578
5,4,39,7,0.02092
5,4,39,9,0.00412
5,4,39,10,0.00342
5,4,39,11,0.01370
5,4,39,12,0.02184
5,4,39,13,0.00152
5,4,39,14,0.00155
5,4,39,15,0.00103
5,4,39,17,0.00063
5,4,39,18,0.00070
5,4,39,19,0.00073
5,4,39,20,0.00060
5,4,39,24,0.00039
5,4,39,25,0.00041
5,4,40,1,0.00139
5,4,40,2,0.00132
5,4,40,3,0.00198
5,4,40,4,0.00152
5,4,40,5,0.00136
5,4,40,6,0.00104
5,4,40,7,0.00390
5,4,40,8,0.00059
5,4,40,9,0.00081
5,4,40,10,0.00037
5,4,40,11,0.00178
5,4,40,12,0.00188
5,4,40,13,0.00129
5,4,40,14,0.00051
5,4,40,17,0.00113
5,4,40,18,0.00241
5,4,41,1,0.00218
5,4,41,2,0.00078
5,4,41,3,0.00202
5,4,41,4,0.00202
5,4,41,5,0.00112
5,4,41,6,0.00260
5,4,41,7,0.00506
5,4,41,8,0.00686
5,4,41,9,0.00086
5,4,41,10,0.00083
5,4,41,11,0.00045
5,4,41,15,0.00031
5,4,41,16,0.00654
5,4,41,17,0.00408
5,4,41,18,0.00223
5,4,42,3,0.00053
5,4,42,4,0.00127
5,4,42,5,0.00183
5,4,42,6,0.00148
5,4,42,7,0.00636
5,4,42,8,0.02536
5,4,42,9,0.00051
5,4,42,10,0.00064
5,4,42,14,0.00097
5,4,42,15,0.00226
5,4,42,16,0.00336
5,4,42,17,0.00229
5,4,42,18,0.00042
5,4,43,7,0.00082
5,4,43,8,0.00285
5,4,43,9,0.00815
5,4,43,13,0.00039
5,4,43,14,0.00064
5,4,43,16,0.00069
5,6,30,18,0.00395
5,6,30,19,0.00191
5,6,31,15,0.00146
5,6,31,16,0.00115
5,6,31,17,0.00407
5,6,31,18,0.00451
5,6,31,19,0.00073
5,6,31,25,0.00274
5,6,31,26,0.00462
5,6,31,27,0.00208
5,6,31,28,0.00182
5,6,31,29,0.00498
5,6,31,30,0.00121
5,6,31,31,0.00281
5,6,31,32,0.01507
5,6,31,33,0.00183
5,6,32,12,0.00036
5,6,32,13,0.00059
5,6,32,14,0.03200
5,6,32,15,0.01954
5,6,32,16,0.01720
5,6,32,17,0.01125
5,6,32,18,0.01892
5,6,32,19,0.00070
5,6,32,20,0.00098
5,6,32,21,0.00128
5,6,32,22,0.00064
5,6,32,23,0.00187
5,6,32,24,0.00368
5,6,32,25,0.00892
5,6,32,26,0.02345
5,6,32,27,0.00810
5,6,32,28,0.00410
5,6,32,29,0.00319
5,6,32,30,0.01093
5,6,32,31,0.00432
5,6,32,32,0.00276
5,6,32,33,0.00150
5,6,32,34,0.00075
5,6,33,11,0.00182
5,6,33,12,0.00505
5,6,33,13,0.02007
5,6,33,14,0.02095
5,6,33,15,0.01692
5,6,33,16,0.02227
5,6,33,17,0.00961
5,6,33,18,0.01177
5,6,33,19,0.00168
5,6,33,20,0.00080
5,6,33,21,0.00316
5,6,33,22,0.00390
5,6,33,23,0.00130
5,6,33,24,0.00172
5,6,33,25,0.00227
5,6,33,26,0.00217
5,6,33,27,0.00557
5,6,33,28,0.00374
5,6,33,29,0.00651
5,6,33,30,0.00160
5,6,33,31,0.00130
5,6,33,32,0.00278
5,6,33,33,0.00263
5,6,33,34,0.00182
5,6,34,10,0.00039
5,6,34,11,0.00641
5,6,34,12,0.00379
5,6,34,13,0.01383
5,6,34,14,0.00238
5,6,34,15,0.00247
5,6,34,16,0.00390
5,6,34,17,0.00498
5,6,34,18,0.00954
5,6,34,19,0.00132
5,6,34,20,0.00062
5,6,34,21,0.00131
5,6,34,22,0.00144
5,6,34,23,0.00161
5,6,34,24,0.00220
5,6,34,25,0.00214
5,6,34,26,0.00339
5,6,34,27,0.00168
5,6,34,28,0.00179
5,6,34,29,0.00130
5,6,34,30,0.00132
5,6,34,31,0.00902
5,6,34,32,0.00393
5,6,34,33,0.00576
5,6,34,34,0.00582
5,6,34,35,0.00268
5,6,35,0,0.00708
5,6,35,11,0.00801
5,6,35,12,0.00708
5,6,35,13,0.00324
5,6,35,14,0.00134
5,6,35,15,0.00210
5,6,35,16,0.00215
5,6,35,17,0.00151
5,6,35,18,0.00083
5,6,35,19,0.00201
5,6,35,20,0.00073
5,6,35,21,0.00166
5,6,35,22,0.00209
5,6,35,23,0.00094
5,6,35,24,0.00073
5,6,35,25,0.00161
5,6,35,26,0.00086
5,6,35,27,0.00120
5,6,35,28,0.00102
5,6,35,29,0.00101
5,6,35,30,0.00067
5,6,35,31,0.00108
5,6,35,32,0.00582
5,6,35,33,0.01206
5,6,35,34,0.00593
5,6,35,35,0.01710
5,6,35,354,0.00038
5,6,35,355,0.00323
5,6,35,356,0.00259
5,6,35,357,0.00209
5,6,35,358,0.00280
5,6,36,0,0.00237
5,6,36,1,0.00080
5,6,36,2,0.00068
5,6,36,3,0.00059
5,6,36,10,0.00211
5,6,36,11,0.00806
5,6,36,12,0.00353
5,6,36,13,0.00249
5,6,36,14,0.00102
5,6,36,15,0.00043
5,6,36,16,0.00037
5,6,36,17,0.00071
5,6,36,18,0.00313
5,6,36,19,0.00113
5,6,36,20,0.00043
5,6,36,21,0.00109
5,6,36,22,0.00201
5,6,36,23,0.00209
5,6,36,24,0.00178
5,6,36,25,0.00186
5,6,36,26,0.00152
5,6,36,27,0.00107
5,6,36,28,0.00047
5,6,36,30,0.00042
5,6,36,31,0.00178
5,6,36,32,0.00034
5,6,36,33,0.00451
5,6,36,34,0.01180
5,6,36,35,0.00144
5,6,36,355,0.00212
5,6,36,356,0.00169
5,6,36,357,0.00140
5,6,36,358,0.00157
5,6,36,359,0.00210
5,6,37,0,0.00275
5,6,37,1,0.00403
5,6,37,2,0.00338
5,6,37,3,0.00338
5,6,37,4,0.00354
5,6,37,5,0.01304
5,6,37,6,0.00389
5,6,37,7,0.00605
5,6,37,8,0.00543
5,6,37,9,0.00435
5,6,37,10,0.00472
5,6,37,11,0.00382
5,6,37,12,0.00081
5,6,37,17,0.00117
5,6,37,18,0.00229
5,6,37,19,0.00106
5,6,37,20,0.00244
5,6,37,21,0.00078
5,6,37,23,0.00106
5,6,37,24,0.00133
5,6,37,25,0.00137
5,6,37,26,0.00071
5,6,37,358,0.00077
5,6,37,359,0.00125
5,6,38,0,0.00181
5,6,38,1,0.00230
5,6,38,2,0.00373
5,6,38,3,0.00332
5,6,38,4,0.00255
5,6,38,5,0.00475
5,6,38,6,0.01254
5,6,38,7,0.00484
5,6,38,8,0.00288
5,6,38,9,0.01375
5,6,38,10,0.00207
5,6,38,11,0.00120
5,6,38,12,0.00106
5,6,38,13,0.00127
5,6,38,14,0.00226
5,6,38,15,0.00219
5,6,38,16,0.00038
5,6,38,17,0.00173
5,6,38,18,0.00187
5,6,38,19,0.00168
5,6,38,20,0.00141
5,6,38,21,0.00229
5,6,38,24,0.00051
5,6,38,25,0.00123
5,6,39,0,0.00287
5,6,39,1,0.00237
5,6,39,2,0.00089
5,6,39,3,0.00060
5,6,39,4,0.00169
5,6,39,5,0.00336
5,6,39,6,0.00372
5,6,39,7,0.00304
5,6,39,8,0.00028
5,6,39,9,0.00439
5,6,39,10,0.00895
5,6,39,11,0.00491
5,6,39,12,0.00119
5,6,39,13,0.00152
5,6,39,14,0.00152
5,6,39,15,0.00214
5,6,39,16,0.00060
5,6,39,17,0.00294
5,6,39,18,0.00278
5,6,39,19,0.00172
5,6,39,20,0.00026
5,6,39,23,0.00036
5,6,39,24,0.00137
5,6,39,25,0.00049
5,6,40,0,0.00047
5,6,40,1,0.00337
5,6,40,2,0.00196
5,6,40,3,0.00146
5,6,40,4,0.00155
5,6,40,5,0.00236
5,6,40,6,0.00600
5,6,40,7,0.00502
5,6,40,9,0.00037
5,6,40,10,0.01319
5,6,40,11,0.00143
5,6,40,12,0.00129
5,6,40,13,0.00122
5,6,40,14,0.00063
5,6,40,16,0.00070
5,6,40,17,0.00235
5,6,40,18,0.00272
5,6,41,1,0.00026
5,6,41,2,0.00069
5,6,41,3,0.00329
5,6,41,4,0.00205
5,6,41,5,0.00128
5,6,41,6,0.00478
5,6,41,7,0.00300
5,6,41,8,0.00204
5,6,41,9,0.00132
5,6,41,10,0.00052
5,6,41,11,0.00061
5,6,41,12,0.00026
5,6,41,16,0.00152
5,6,41,17,0.00449
5,6,41,18,0.00288
5,6,41,19,0.00034
5,6,42,3,0.00216
5,6,42,4,0.00258
5,6,42,5,0.00212
5,6,42,6,0.00243
5,6,42,7,0.00244
5,6,42,8,0.00104
5,6,42,9,0.00047
5,6,42,10,0.00039
5,6,42,14,0.00154
5,6,42,15,0.00183
5,6,42,16,0.00205
5,6,42,17,0.00156
5,6,42,18,0.00034
5,6,43,3,0.00025
5,6,43,4,0.00038
5,6,43,6,0.00060
5,6,43,7,0.02881
5,6,43,8,0.00754
5,6,43,9,0.00092
5,6,43,14,0.00100
5,6,43,15,0.00115
5,6,44,13,0.00030
5,8,30,18,0.00131
5,8,30,19,0.00102
5,8,30,28,0.00082
5,8,31,16,0.00202
5,8,31,17,0.00251
5,8,31,18,0.00647
5,8,31,19,0.00090
5,8,31,25,0.00125
5,8,31,26,0.00235
5,8,31,27,0.00628
5,8,31,28,0.00549
5,8,31,29,0.00692
5,8,31,30,0.00218
5,8,31,31,0.00261
5,8,31,32,0.00391
5,8,31,33,0.00441
5,8,31,34,0.00028
5,8,32,12,0.00029
5,8,32,13,0.00071
5,8,32,14,0.02820
5,8,32,15,0.00435
5,8,32,16,0.00438
5,8,32,17,0.00683
5,8,32,18,0.00483
5,8,32,19,0.00391
5,8,32,20,0.00533
5,8,32,21,0.00079
5,8,32,22,0.00043
5,8,32,23,0.00272
5,8,32,24,0.00397
5,8,32,25,0.00576
5,8,32,26,0.00491
5,8,32,27,0.00714
5,8,32,28,0.01744
5,8,32,29,0.00522
5,8,32,30,0.00731
5,8,32,31,0.00483
5,8,32,32,0.00195
5,8,32,33,0.00348
5,8,32,34,0.00217
5,8,33,11,0.02565
5,8,33,12,0.02536
5,8,33,13,0.02742
5,8,33,14,0.00492
5,8,33,15,0.00282
5,8,33,16,0.00346
5,8,33,17,0.00535
5,8,33,18,0.00682
5,8,33,19,0.01285
5,8,33,20,0.01309
5,8,33,21,0.00512
5,8,33,22,0.00140
5,8,33,23,0.00097
5,8,33,24,0.00183
5,8,33,25,0.00369
5,8,33,26,0.00313
5,8,33,27,0.00378
5,8,33,28,0.00401
5,8,33,29,0.00599
5,8,33,30,0.00623
5,8,33,31,0.00294
5,8,33,32,0.00318
5,8,33,33,0.00192
5,8,33,34,0.00689
5,8,34,11,0.00324
5,8,34,12,0.00412
5,8,34,13,0.00613
5,8,34,14,0.01264
5,8,34,15,0.00391
5,8,34,16,0.00368
5,8,34,17,0.00432
5,8,34,18,0.00488
5,8,34,19,0.00280
5,8,34,20,0.00189
5,8,34,21,0.00207
5,8,34,22,0.00166
5,8,34,23,0.00216
5,8,34,24,0.00265
5,8,34,25,0.00287
5,8,34,26,0.00285
5,8,34,27,0.00302
5,8,34,28,0.00226
5,8,34,29,0.00906
5,8,34,30,0.00293
5,8,34,31,0.00225
5,8,34,32,0.00157
5,8,34,33,0.00260
5,8,34,34,0.01473
5,8,34,35,0.00107
5,8,35,0,0.00765
5,8,35,11,0.00638
5,8,35,12,0.00516
5,8,35,13,0.00533
5,8,35,14,0.02891
5,8,35,15,0.00378
5,8,35,16,0.00292
5,8,35,17,0.00275
5,8,35,18,0.00042
5,8,35,19,0.00066
5,8,35,20,0.00113
5,8,35,21,0.00135
5,8,35,22,0.00080
5,8,35,23,0.00049
5,8,35,25,0.00088
5,8,35,26,0.00057
5,8,35,27,0.00106
5,8,35,28,0.00335
5,8,35,29,0.00292
5,8,35,30,0.00361
5,8,35,31,0.00400
5,8,35,32,0.00309
5,8,35,33,0.00440
5,8,35,34,0.01357
5,8,35,35,0.00312
5,8,35,354,0.00042
5,8,35,355,0.00299
5,8,35,356,0.00257
5,8,35,357,0.00306
5,8,35,358,0.00139
5,8,35,359,0.00129
5,8,36,0,0.00173
5,8,36,1,0.00116
5,8,36,2,0.00168
5,8,36,3,0.00163
5,8,36,4,0.00147
5,8,36,5,0.00171
5,8,36,7,0.00038
5,8,36,8,0.00039
5,8,36,10,0.00026
5,8,36,11,0.00652
5,8,36,12,0.00577
5,8,36,13,0.00462
5,8,36,14,0.00282
5,8,36,15,0.00134
5,8,36,16,0.00204
5,8,36,17,0.00043
5,8,36,18,0.00034
5,8,36,19,0.00057
5,8,36,20,0.00124
5,8,36,21,0.00285
5,8,36,22,0.00223
5,8,36,23,0.00208
5,8,36,24,0.00209
5,8,36,25,0.00197
5,8,36,26,0.00035
5,8,36,27,0.00041
5,8,36,28,0.00129
5,8,36,30,0.00122
5,8,36,31,0.00595
5,8,36,33,0.00131
5,8,36,34,0.00146
5,8,36,35,0.00210
5,8,36,355,0.00137
5,8,36,356,0.00144
5,8,36,357,0.00097
5,8,36,358,0.00159
5,8,36,359,0.00147
5,8,37,0,0.00222
5,8,37,1,0.00448
5,8,37,2,0.00559
5,8,37,3,0.00637
5,8,37,4,0.00795
5,8,37,5,0.00770
5,8,37,6,0.00933
5,8,37,7,0.00775
5,8,37,8,0.00611
5,8,37,9,0.00548
5,8,37,10,0.00617
5,8,37,11,0.00511
5,8,37,12,0.00159
5,8,37,15,0.00041
5,8,37,16,0.00141
5,8,37,17,0.00049
5,8,37,19,0.00049
5,8,37,20,0.00145
5,8,37,21,0.00101
5,8,37,23,0.00119
5,8,37,24,0.00208
5,8,37,25,0.00069
5,8,37,26,0.00088
5,8,37,358,0.00037
5,8,37,359,0.00139
5,8,38,0,0.00399
5,8,38,1,0.00349
5,8,38,2,0.00410
5,8,38,3,0.00312
5,8,38,4,0.00361
5,8,38,5,0.00607
5,8,38,6,0.00397
5,8,38,7,0.00456
5,8,38,8,0.00317
5,8,38,9,0.00494
5,8,38,10,0.00489
5,8,38,11,0.00635
5,8,38,12,0.00392
5,8,38,13,0.00266
5,8,38,14,0.00141
5,8,38,15,0.00249
5,8,38,16,0.00080
5,8,38,17,0.00165
5,8,38,18,0.00268
5,8,38,19,0.00041
5,8,38,20,0.00231
5,8,38,21,0.00263
5,8,38,24,0.00092
5,8,38,25,0.00056
5,8,39,0,0.00309
5,8,39,1,0.00514
5,8,39,2,0.00112
5,8,39,3,0.00108
5,8,39,4,0.00143
5,8,39,5,0.00307
5,8,39,6,0.00304
5,8,39,7,0.00454
5,8,39,9,0.00063
5,8,39,10,0.00225
5,8,39,11,0.00450
5,8,39,12,0.00559
5,8,39,13,0.00296
5,8,39,14,0.00197
5,8,39,15,0.00229
5,8,39,16,0.00166
5,8,39,17,0.00317
5,8,39,18,0.00137
5,8,39,19,0.00267
5,8,39,23,0.00065
5,8,39,24,0.00053
5,8,39,25,0.00056
5,8,39,359,0.00076
5,8,40,1,0.00370
5,8,40,2,0.00457
5,8,40,3,0.00128
5,8,40,4,0.00106
5,8,40,5,0.00052
5,8,40,6,0.00554
5,8,40,7,0.00573
5,8,40,9,0.00050
5,8,40,10,0.00177
5,8,40,11,0.00384
5,8,40,12,0.00113
5,8,40,13,0.00205
5,8,40,14,0.00112
5,8,40,16,0.00071
5,8,40,17,0.00160
5,8,40,18,0.00212
5,8,40,19,0.00239
5,8,40,24,0.00034
5,8,40,25,0.00054
5,8,41,2,0.00424
5,8,41,3,0.00565
5,8,41,4,0.00098
5,8,41,5,0.00053
5,8,41,6,0.00681
5,8,41,7,0.00514
5,8,41,8,0.00065
5,8,41,9,0.00078
5,8,41,10,0.00062
5,8,41,11,0.00053
5,8,41,12,0.00056
5,8,41,16,0.00055
5,8,41,17,0.00386
5,8,41,18,0.00316
5,8,41,19,0.00102
5,8,42,3,0.00518
5,8,42,4,0.00561
5,8,42,5,0.00602
5,8,42,6,0.00174
5,8,42,7,0.00466
5,8,42,8,0.00108
5,8,42,9,0.00030
5,8,42,14,0.00079
5,8,42,15,0.00216
5,8,42,16,0.00304
5,8,42,17,0.00192
5,8,42,18,0.00103
5,8,43,3,0.00048
5,8,43,4,0.00204
5,8,43,5,0.00412
5,8,43,6,0.00054
5,8,43,7,0.00151
5,8,43,8,0.00265
5,8,43,9,0.00089
5,8,43,14,0.00144
5,8,43,15,0.00090
5,8,44,8,0.00036
5,8,44,12,0.00026
5,8,44,13,0.00043
5,10,30,18,0.00315
5,10,30,19,0.00342
5,10,30,29,0.00026
5,10,31,15,0.00175
5,10,31,16,0.00434
5,10,31,17,0.00432
5,10,31,18,0.00344
5,10,31,19,0.00285
5,10,31,25,0.00192
5,10,31,26,0.00550
5,10,31,27,0.00480
5,10,31,28,0.00544
5,10,31,29,0.00461
5,10,31,30,0.00211
5,10,31,31,0.00104
5,10,31,32,0.00175
5,10,31,33,0.00184
5,10,31,34,0.00112
5,10,32,12,0.00335
5,10,32,13,0.00388
5,10,32,14,0.00651
5,10,32,15,0.00709
5,10,32,16,0.00546
5,10,32,17,0.00408
5,10,32,18,0.00176
5,10,32,19,0.00161
5,10,32,20,0.00383
5,10,32,21,0.00162
5,10,32,22,0.00084
5,10,32,23,0.00832
5,10,32,24,0.01479
5,10,32,25,0.01112
5,10,32,26,0.01242
5,10,32,27,0.00479
5,10,32,28,0.00452
5,10,32,29,0.00453
5,10,32,30,0.00367
5,10,32,31,0.00395
5,10,32,32,0.00975
5,10,32,33,0.00431
5,10,32,34,0.00318
5,10,33,11,0.00273
5,10,33,12,0.01040
5,10,33,13,0.01210
5,10,33,14,0.00519
5,10,33,15,0.00723
5,10,33,16,0.01347
5,10,33,17,0.00733
5,10,33,18,0.00224
5,10,33,19,0.00548
5,10,33,20,0.00335
5,10,33,21,0.00240
5,10,33,22,0.00380
5,10,33,23,0.00487
5,10,33,24,0.00342
5,10,33,25,0.00237
5,10,33,26,0.00356
5,10,33,27,0.00564
5,10,33,28,0.00535
5,10,33,29,0.00480
5,10,33,30,0.01348
5,10,33,31,0.00250
5,10,33,32,0.00442
5,10,33,33,0.00386
5,10,33,34,0.00509
5,10,34,11,0.00380
5,10,34,12,0.01939
5,10,34,13,0.00925
5,10,34,14,0.00515
5,10,34,15,0.00288
5,10,34,16,0.00236
5,10,34,17,0.00474
5,10,34,18,0.00484
5,10,34,19,0.00196
5,10,34,20,0.00457
5,10,34,21,0.00130
5,10,34,22,0.00154
5,10,34,23,0.00115
5,10,34,24,0.00062
5,10,34,25,0.00083
5,10,34,26,0.00128
5,10,34,27,0.00387
5,10,34,28,0.00408
5,10,34,29,0.00216
5,10,34,30,0.00515
5,10,34,31,0.00639
5,10,34,32,0.00640
5,10,34,33,0.00582
5,10,34,34,0.01533
5,10,34,35,0.00321
5,10,35,0,0.00781
5,10,35,11,0.00302
5,10,35,12,0.00613
5,10,35,13,0.03972
5,10,35,14,0.04949
5,10,35,15,0.00323
5,10,35,16,0.00593
5,10,35,17,0.00472
5,10,35,18,0.00120
5,10,35,19,0.00059
5,10,35,20,0.00126
5,10,35,21,0.00131
5,10,35,22,0.00141
5,10,35,23,0.00058
5,10,35,24,0.00084
5,10,35,25,0.00124
5,10,35,26,0.00143
5,10,35,27,0.00085
5,10,35,28,0.00609
5,10,35,29,0.00547
5,10,35,30,0.00451
5,10,35,31,0.00121
5,10,35,32,0.00172
5,10,35,33,0.00301
5,10,35,34,0.00618
5,10,35,35,0.00151
5,10,35,353,0.00036
5,10,35,354,0.00086
5,10,35,355,0.00223
5,10,35,356,0.00245
5,10,35,357,0.00234
5,10,35,358,0.00153
5,10,35,359,0.00042
5,10,36,0,0.00193
5,10,36,1,0.00360
5,10,36,2,0.00403
5,10,36,3,0.00282
5,10,36,4,0.00238
5,10,36,5,0.00224
5,10,36,7,0.00053
5,10,36,8,0.00065
5,10,36,10,0.00139
5,10,36,11,0.00375
5,10,36,12,0.00229
5,10,36,13,0.00898
5,10,36,14,0.00134
5,10,36,15,0.00067
5,10,36,16,0.00180
5,10,36,17,0.00080
5,10,36,18,0.00118
5,10,36,19,0.00061
5,10,36,20,0.00109
5,10,36,21,0.00120
5,10,36,22,0.00076
5,10,36,23,0.00200
5,10,36,24,0.00153
5,10,36,25,0.00095
5,10,36,26,0.00077
5,10,36,27,0.00072
5,10,36,28,0.00173
5,10,36,29,0.00155
5,10,36,30,0.00421
5,10,36,31,0.00285
5,10,36,32,0.00109
5,10,36,33,0.00071
5,10,36,34,0.00146
5,10,36,35,0.00077
5,10,36,354,0.00033
5,10,36,355,0.00170
5,10,36,356,0.00159
5,10,36,357,0.00131
5,10,36,358,0.00181
5,10,36,359,0.00211
5,10,37,0,0.00397
5,10,37,1,0.00706
5,10,37,2,0.00575
5,10,37,3,0.00570
5,10,37,4,0.00721
5,10,37,5,0.00579
5,10,37,6,0.00471
5,10,37,7,0.00285
5,10,37,8,0.00502
5,10,37,9,0.00375
5,10,37,10,0.00439
5,10,37,11,0.00317
5,10,37,12,0.00054
5,10,37,15,0.00027
5,10,37,16,0.00089
5,10,37,17,0.00076
5,10,37,18,0.00035
5,10,37,19,0.00081
5,10,37,20,0.00146
5,10,37,23,0.00080
5,10,37,24,0.00141
5,10,37,25,0.00111
5,10,37,26,0.00060
5,10,37,358,0.00057
5,10,37,359,0.00114
5,10,38,0,0.01609
5,10,38,1,0.00484
5,10,38,2,0.00516
5,10,38,3,0.00262
5,10,38,4,0.00323
5,10,38,5,0.00334
5,10,38,6,0.00220
5,10,38,7,0.00260
5,10,38,8,0.00643
5,10,38,9,0.00270
5,10,38,10,0.00331
5,10,38,11,0.00200
5,10,38,12,0.00272
5,10,38,13,0.00332
5,10,38,14,0.00241
5,10,38,15,0.00235
5,10,38,16,0.00066
5,10,38,17,0.00149
5,10,38,18,0.00046
5,10,38,19,0.00088
5,10,38,20,0.00177
5,10,38,21,0.00292
5,10,38,24,0.00070
5,10,38,25,0.00106
5,10,39,0,0.00183
5,10,39,1,0.00713
5,10,39,2,0.00496
5,10,39,3,0.00283
5,10,39,4,0.00174
5,10,39,5,0.00424
5,10,39,6,0.00183
5,10,39,7,0.00361
5,10,39,9,0.00095
5,10,39,10,0.00194
5,10,39,11,0.00144
5,10,39,12,0.00177
5,10,39,13,0.00329
5,10,39,14,0.00297
5,10,39,15,0.00173
5,10,39,16,0.00110
5,10,39,17,0.00293
5,10,39,18,0.00053
5,10,39,19,0.00119
5,10,39,20,0.00033
5,10,39,23,0.00079
5,10,39,24,0.00091
5,10,39,25,0.00031
5,10,40,1,0.00227
5,10,40,2,0.00223
5,10,40,3,0.00503
5,10,40,4,0.00464
5,10,40,5,0.00217
5,10,40,6,0.00146
5,10,40,7,0.00154
5,10,40,10,0.00210
5,10,40,11,0.00207
5,10,40,12,0.00130
5,10,40,13,0.00344
5,10,40,14,0.00161
5,10,40,17,0.00134
5,10,40,18,0.00200
5,10,40,19,0.00040
5,10,40,25,0.00053
5,10,41,2,0.00219
5,10,41,3,0.00217
5,10,41,4,0.00082
5,10,41,5,0.00045
5,10,41,6,0.00060
5,10,41,7,0.00097
5,10,41,8,0.00136
5,10,41,9,0.00029
5,10,41,10,0.00138
5,10,41,11,0.00376
5,10,41,12,0.00108
5,10,41,13,0.00032
5,10,41,16,0.00065
5,10,41,17,0.00543
5,10,41,18,0.00364
5,10,41,19,0.00259
5,10,42,3,0.00157
5,10,42,4,0.00374
5,10,42,5,0.00171
5,10,42,6,0.00253
5,10,42,7,0.00110
5,10,42,8,0.00164
5,10,42,9,0.00377
5,10,42,10,0.00136
5,10,42,11,0.00049
5,10,42,14,0.00101
5,10,42,15,0.00154
5,10,42,16,0.00199
5,10,42,17,0.00359
5,10,42,18,0.00101
5,10,43,4,0.00025
5,10,43,5,0.00271
5,10,43,6,0.00125
5,10,43,7,0.00244
5,10,43,8,0.00279
5,10,43,9,0.00612
5,10,43,10,0.00190
5,10,43,13,0.00087
5,10,43,14,0.00214
5,10,43,15,0.00092
5,10,44,8,0.00113
5,10,44,9,0.00034
5,10,44,12,0.00091
5,10,44,13,0.00291
5,10,44,14,0.00049
6,0,30,17,0.00148
6,0,30,18,0.00558
6,0,30,19,0.01127
6,0,31,15,0.01293
6,0,31,16,0.01373
6,0,31,17,0.00686
6,0,31,18,0.00431
6,0,31,19,0.01066
6,0,31,24,0.00041
6,0,31,25,0.00492
6,0,31,26,0.00537
6,0,31,27,0.00320
6,0,31,28,0.00101
6,0,31,29,0.00088
6,0,31,30,0.00033
6,0,31,32,0.00208
6,0,31,33,0.00409
6,0,31,34,0.00558
6,0,32,13,0.00285
6,0,32,14,0.01433
6,0,32,15,0.02080
6,0,32,16,0.01253
6,0,32,17,0.01082
6,0,32,18,0.00176
6,0,32,19,0.00378
6,0,32,20,0.00224
6,0,32,21,0.00098
6,0,32,22,0.00068
6,0,32,23,0.00624
6,0,32,24,0.00871
6,0,32,25,0.00582
6,0,32,26,0.00661
6,0,32,27,0.00318
6,0,32,28,0.00615
6,0,32,29,0.00802
6,0,32,30,0.01025
6,0,32,31,0.00640
6,0,32,32,0.00633
6,0,32,33,0.00154
6,0,32,34,0.00484
6,0,33,11,0.00321
6,0,33,12,0.00925
6,0,33,13,0.00359
6,0,33,14,0.00394
6,0,33,15,0.00313
6,0,33,16,0.01141
6,0,33,17,0.00964
6,0,33,18,0.00377
6,0,33,19,0.00147
6,0,33,20,0.00768
6,0,33,21,0.00203
6,0,33,22,0.00237
6,0,33,23,0.00307
6,0,33,24,0.00329
6,0,33,25,0.00439
6,0,33,26,0.00838
6,0,33,27,0.00917
6,0,33,28,0.00519
6,0,33,29,0.00520
6,0,33,30,0.01130
6,0,33,31,0.01772
6,0,33,32,0.00799
6,0,33,33,0.00354
6,0,33,34,0.00551
6,0,33,35,0.00087
6,0,34,10,0.00062
6,0,34,11,0.00151
6,0,34,12,0.02271
6,0,34,13,0.01098
6,0,34,14,0.00425
6,0,34,15,0.00261
